,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
326,APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",2011-02-22 09:09:45,10661,6,2037,True,2020-07-25 12:16:51,Coronavirus - Kenya: COVID-19 Update (24th July 2020) @MOH_Kenya @susan_mochache @MoetiTshidi @WHOAFRO @DrTedros… https://t.co/T6YmZnpR31,,Africa Newsroom,False
327,Arslan Malik,"Rajouri, Jammu & Kashmir ",Socio-Political Activist / @BJYMinJK District Vice President / Indian 🇮🇳 / Pahari / Born to serve / Tweets personal / Believe in Humanity.,2017-05-16 10:54:34,1530,686,61552,False,2020-07-25 12:16:50,Rajasthan Government today started a Plasma Bank at Sawai Man Singh Hospital in Jaipur for treatment of COVID-19 pa… https://t.co/ZtXDtwFDhC,,Twitter for Android,False
328,David Pickles,,A voice for all. My views are my own.,2013-01-24 11:42:02,73,147,920,False,2020-07-25 12:16:48,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/F4Mr6JILyx",['COVID19'],Twitter for Android,False
329,Quarantine Portraits,,Painting (at least) one 8x10 portrait per day for as long as this quarantine lasts...I hope they make you smile.,2020-04-12 18:37:38,15,11,5,False,2020-07-25 12:16:48,July 25...”Jimmy Dean”...15ishx15ish on panel. #quarantineportraits #quarantine #dailyportrait #COVID19 #fineart… https://t.co/akhpEcRht8,"['quarantineportraits', 'quarantine', 'dailyportrait', 'COVID19', 'fineart']",Twitter for iPhone,False
330,AJMH Limited,Milton Keynes,"Mental Health First Aid Courses in Milton Keynes and beyond! 
Tweets by Dr AJ - founder and lead trainer.",2018-05-05 16:46:01,96,46,1698,False,2020-07-25 12:16:47,Great reminder by @francescaSNH from @nature_scot how important nature is for all of us – both physically through e… https://t.co/grWZdT2FqY,,Twitter Web App,False
331,alan mcpartland #DefundTheBBC,,,2014-05-10 18:53:12,394,862,70,False,2020-07-25 12:16:45,In the #US studies show public TRANSPORT to be one of the most dangerous places for transmission of #Covid19. It is… https://t.co/jVaiKUvWDt,"['US', 'Covid19']",Twitter Web App,False
332,Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",2020-03-07 12:52:51,433,1,0,False,2020-07-25 12:16:41,"1,005 new cases and 18 new deaths in the United States 

[13:16 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,False
333,EquipOurKids!,Los angeles ,A nonprofit Campaign to get emotional intelligence (EQ) training (called Social-Emotional Learning) in all schools pre-K to 12 and to expand early childhood Ed.,2019-08-25 17:11:28,394,1654,1822,False,2020-07-25 12:16:39,"The best teachers don't ignore the chaos of the world outside their classroom, writes @chrisemdin. Instead, they us… https://t.co/ULiSvljMTN",,Twitter Web App,False
334,Covid19Qatar,Qatar,الحساب الرسمي للمؤسسة القطرية للإعلام للتوعية وآخر المستجدات Qatar Media Corporation official  account for awareness and updates regarding #COVID19,2020-03-17 07:49:57,11293,15,4,True,2020-07-25 12:16:38,"Latest updates on covid19  in Qatar 
#COVID19 https://t.co/IL0ukOXGti",['COVID19'],Twitter for iPhone,False
335,Todd J Zola,"wilmington,nc","Entertainer/Influencer
https://t.co/hv4X46EP40",2009-09-07 21:54:11,494,173,3696,False,2020-07-25 12:16:37,I hope everyone is watching how news or how they report death. Not everyone is dying from #COVID19. They need reeva… https://t.co/IvCsgzsUTB,['COVID19'],Twitter for Android,False
336,Mojubaolu Okome,"Brooklyn, New York","Professor of Political Science, African & Women's Studies, Brooklyn College, CUNY. Lover of Nigeria",2012-01-17 19:00:30,1537,556,54686,False,2020-07-25 12:16:32,"For all who can do this, enjoy! #Covid19 #telecommuting #remoteteaching #remotelearning #Barbados #BeachOffice… https://t.co/Gsvg9tMlFT","['Covid19', 'telecommuting', 'remoteteaching', 'remotelearning', 'Barbados', 'BeachOffice']",Twitter Web App,False
337,Report Annapolis,"Annapolis, MD","Your source for accurate, responsible and meaningful coverage of news stories within Annapolis and Anne Arundel County.

https://t.co/31KuKKXBaO",2019-12-03 23:36:25,137,897,35,False,2020-07-25 12:16:21,County Health Department (@AAHealth)  Closes Dutch Farmers Market in #Annapolis Due to #COVID19 Related Violations… https://t.co/8rocu9K15C,"['Annapolis', 'COVID19']",Twitter for Android,False
338,Politiko_Bicol,,"We are a social news and blog site where politikos, their kin, friends and allies are the center of the universe. #Politiko",2018-06-13 06:50:25,170,4,460,False,2020-07-25 12:16:19,"Five new #COVID19 cases in Sorsogon include two teenagers 
https://t.co/meYVYsR1zm
#BicolNews https://t.co/adzr6ZZ6zg","['COVID19', 'BicolNews']",TweetDeck,False
339,Maria M. Agosto,Tampa Bay Florida,NuYoRican activist/CAPITALISM STOPS AT NOTHING so why are you shocked? We choose a 7th generation political framework or remain justly fucked. #BLM,2011-11-29 05:28:28,820,1234,21210,False,2020-07-25 12:16:19,"#COVID19 and #ClimateChange intersect in so many ways.

Right now #HurricaneHanna is expected to bring severe flood… https://t.co/C9Iyi4ELAm","['COVID19', 'ClimateChange', 'HurricaneHanna']",Twitter for Android,False
340,Thom-Ivar van Dijk,,Student Econometrics & Operations Research | Graphs in R,2019-04-13 16:06:02,1263,61,706,False,2020-07-25 12:16:15,"#COVID19 in the Netherlands (25-07)

cases: 52.732 (+137)
fatalities: 6.140 (+1)
hospitalisations: 11.906 (+2)

(di… https://t.co/0zbwrQM8l9",['COVID19'],Twitter Web App,False
341,Sergio Moraes,Brazil,Reuters Chief Photographer for Brazil,2014-08-09 17:43:23,719,467,1840,False,2020-07-25 12:16:11,"A surfer walks at Recreio dos Bandeirantes beach, amid the coronavirus disease (COVID-19) outbreak, in Rio de Janei… https://t.co/mtaP5lj6SZ",,Twitter for iPhone,False
342,Isaac Bogoch,University of Toronto,"Infectious Diseases physician and scientist, with thoughts on Infectious Diseases, Tropical Medicine, HIV Prevention, Public Health, and Global Health issues",2019-02-08 02:16:39,43668,778,20622,True,2020-07-25 12:16:07,"#COVID19 recovery at home requires space to prevent infection in others living under the same roof.

""More than 1 i… https://t.co/B8Avf0y8id",['COVID19'],Twitter Web App,False
343,LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,62622,348,97,True,2020-07-25 12:16:07,"Out-of-Job Actor Kartika Sahoo Sells Vegetables in Odisha to Survive COVID-19 Lockdown
https://t.co/XlhgFoljGE… https://t.co/RizQRONszh",,Twitter Web App,False
344,Kendall Harmon,"Summerville, S.C.","Theology, Religion and Culture, Economics, Anglicanism, Science and Technology",2013-11-13 14:15:15,1613,2762,674,False,2020-07-25 12:16:06,#SouthCarolina #healthcare leaders say 'hospitals are filling up' as #COVID19 cases continue to climb #coronavirus… https://t.co/SnWsSruTbv,"['SouthCarolina', 'healthcare', 'COVID19', 'coronavirus']",Twitter for iPhone,False
345,Angelina Nic,"South Australia, Australia",,2018-05-05 07:38:49,111,42,6952,False,2020-07-25 12:16:05,"@3days3nights ‼️BREAKING‼️ Share everywhere! 
The WHO admit that an A-Symptomatic person (those that do not have sy… https://t.co/wpIVWpo1CT",,Twitter for Android,False
346,Eyewitness News,South Africa,INSIDE THE TRUTH,2009-02-09 13:03:22,1164651,3706,268,True,2020-07-25 12:16:04,#AndrewMlangeni Memorial: @MYANC urges mourners to adhere to #COVID19 regulations -@motso_modise… https://t.co/IVd5evzeQf,"['AndrewMlangeni', 'COVID19']",dlvr.it,False
347,Countries Without Coronavirus Bot,,"Countries that have no active cases of COVID-19, every half hour.
Not an official authority.
Made with Cheap Bots, Done Quick!
Data - Worldometers",2020-05-05 00:58:30,10,0,0,False,2020-07-25 12:16:04,Fiji has no active cases of the novel coronavirus disease/COVID-19. #COVID19,['COVID19'],"Cheap Bots, Done Quick!",False
348,The Hindu,"Chennai, India",News feeds from India's National Newspaper,2009-02-13 06:04:24,6296857,201,144,True,2020-07-25 12:16:03,"Just in: 1,142 new #COVID19 cases were reported in #Delhi in the past 24 hours, taking the total number of cases to… https://t.co/sFA3WWzZzi","['COVID19', 'Delhi']",TweetDeck,False
349,Yicai Global 第一财经,"Shanghai, China","Bringing you the latest on business, finance, economy, IT and TMT in China, plus minute-by-minute stock market updates @chinastock. 中国最大财经媒体第一财经英文资讯服务的官方账号",2016-03-29 05:21:59,262750,2238,853,True,2020-07-25 12:16:01,"Barcelona legend Xavi Hernandez has tested positive for #COVID19, the now head coach of Qatar's Al Sadd said on soc… https://t.co/3Hq6MlO5YN",['COVID19'],Twitter for Android,False
350,Stefa_nee,,"Author/blogger,millionaire nxt door,Friend so hard,N2 Kyudo,herbs,tiny houses books, poetry, music, pets, RawFoods, microgreens,mushrooms,gardening,cider making",2009-07-19 01:03:56,3439,3034,77,False,2020-07-25 12:16:00,"#RiseAndGrind, Help others cope with #Covid19. #IFollowBack.","['RiseAndGrind', 'Covid19', 'IFollowBack']",Twitter Web App,False
351,Prayag Gandhi,,Modi-Bhakt! If important don't DM - send mail - prayag15@hotmail.com,2007-04-30 23:49:13,25044,2733,15111,False,2020-07-25 12:15:56,@RahulGandhi your government in Rajasthan is very poor pro! Look what kind of slum they are sitting in and in what… https://t.co/pNR0vr6XDT,,Twitter for Android,False
352,Angsuman's Server,Canada,"Me: Software Architect, Entrepreneur
Server: Raspberry Pi
Now focused on COVID19 research in India, follow me for daily analysis. Data source: https://t.co/IxO40dUQL2",2009-07-24 17:56:48,83,28,133,False,2020-07-25 12:15:54,"Active #COVID19 cases in #Assam, #India, have increased by 62 in last 24 hours or 2.6 per hour. Data from: MoHFW, #GOI.","['COVID19', 'Assam', 'India', 'GOI']",Prof. Shanku,False
353,Kevin Guest,"St. John's, NL, Canada","Comms Advisor; Former Press Secretary; Proud NL’er; Canadian 🇨🇦 Follower of news/politics/travel. (Tweets my own, retweets not an endorsement).",2011-01-26 21:55:54,902,1561,4608,False,2020-07-25 12:15:50,@ray_ban Every other business is dealing with #covid19 too and this is by far my worst experience. Not in keeping w… https://t.co/tWDIu981hL,['covid19'],Twitter for iPhone,False
354,100 Days in Appalachia,Appalachia,"A collaborative news site from @wvpublicnews / @dailyyonder / @wvumediainno reporting on people, places, politics & culture in the region dubbed “Trump Nation.”",2016-11-30 23:16:55,5016,272,472,False,2020-07-25 12:15:45,University of Kentucky has been working with Somerset Community College to create new advancements in mask filtrati… https://t.co/ghkQbPbqrY,,LaterMedia,False
355,Dr. Kate Tulenko,"Washington, DC",Health systems & health workforce thought leader.Scaling up health worker education globally.Founder of @Corvus_Health:Advisory services/HR management/Retention,2009-07-06 16:56:50,3202,2675,118,False,2020-07-25 12:15:45,How do you safely restart non-emergent #EssentialSurgery during the #COVID19 pandemic? Join me from 9-10:30am EDT o… https://t.co/8bhAeGIuWn,"['EssentialSurgery', 'COVID19']",Twitter Web App,False
356,ImmigrationExperts,Delhi,"At http://t.co/IhBanNKJvg our mission is to provide professional migration advise & to assist the global community to Australia,Canada,world wide.",2013-04-02 10:51:49,553,624,511,False,2020-07-25 12:15:43,"🔴 Express Entry draw figures for the July 23 draw are below

IMMIGRATION EXPERTS
📱 9999467686, 8448587890
☎️ 0120-6… https://t.co/i22dIDZARE",,Twitter Web App,False
357,Timothy Dunn,"New York City, NY",Creative-type ✨🤟😎🏳️‍🌈♥️✨,2008-09-03 18:26:11,5429,1986,40843,False,2020-07-25 12:15:42,"If you got your brain tickled for a #COVID19 test and were told to check @QuestDX’s website for your results, how l… https://t.co/JwJ2JxGdT9",['COVID19'],Twitter for iPhone,False
358,Namita_TNIE,"Lucknow, India",Journalist,2016-11-24 10:28:17,279,188,468,False,2020-07-25 12:15:40,#COVID19 Lucknow CMO Dr Narendra Agarwal has been replaced with Dr Rajendra Kr Singh with immediate effect. Lucknow… https://t.co/AfqiDbtTHd,['COVID19'],Twitter for Android,False
359,Marnii_puffz,bikini bottom,"amateur beat maker, lover of big brezz😙, aspiring actor, hustle heart, ready to learn if u're willing to teach me. follow on IG @marnii_puffz",2017-01-21 23:59:20,3798,5000,10074,False,2020-07-25 12:15:38,"Ladies, date ur mate, u'll nor hear, one babe has been on her knees for 1hr now cause she called her boyfriend ode.… https://t.co/83af53Xdsl",,Twitter for Android,False
360,Village_Man🇳🇬🇳🇬🇳🇬⚓⚓⚓⛈🌦🌤☂⛱☃☄❄🔥☂⚡🌂🌠🌜,"Lagos, Nigeria",vikings for life 🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬 💪💪💪💪💪💪,2019-12-13 06:34:35,121,1907,366,False,2020-07-25 12:15:35,Is love this wicked 🤷‍♂️🤷‍♂️🤷‍♂️🤷‍♂️ #RihannaXTiwa #alreadyvideo #ObasekiFlagsOffToday #odikwabyblaqdee #COVID19… https://t.co/BvAJ2JWKxL,"['RihannaXTiwa', 'alreadyvideo', 'ObasekiFlagsOffToday', 'odikwabyblaqdee', 'COVID19']",Twitter for Android,False
361,JDean ♥️🇺🇸 $XRP 🇺🇸♥️,,I'M NOT A FINANCIAL ADVISER. ALWAYS DO YOUR OWN RESEARCH BEFORE INVESTING. I'M HERE  for #Crypto and $XRP.,2020-04-06 23:22:39,121,269,3395,False,2020-07-25 12:15:33,@arrington Dr. FAUCI.. HOSPITAL #COVID19  #FRONTLINE WORKERS KEPT WORKING DAILY AND NOT #QUARANTINED WHILE EVERYONE… https://t.co/2tVkALdFVd,"['COVID19', 'FRONTLINE', 'QUARANTINED']",Twitter for Android,False
362,TORGENE,,"🚀Latest news on genetics, biotech and finance. 🧬☀️
https://t.co/HNCUOjk4ig",2020-07-08 17:24:30,47,30,17,False,2020-07-25 12:15:32,"Here's 10 startups for businesses , how can they use their technologies and expertise to fight #pandemic… https://t.co/ZerbuoSdKX",['pandemic'],Twitter for Android,False
363,Isolation Bot,,Feeling isolated? I’m here to help! 🌿 #COVID19 means we’re living in some scary times but we can get through it together. ✨ From the creator of @selfcare_bot,2020-03-22 02:56:00,159,2,0,False,2020-07-25 12:15:27,"You're allowed to start small. 🐞

#COVID19 #FlattenTheCurve","['COVID19', 'FlattenTheCurve']","Cheap Bots, Done Quick!",False
364,JBear,,🦇SOCIAL MEDIA DARLING🦇,2010-03-11 00:04:41,1128,1446,2261,False,2020-07-25 12:15:26,"Not Wearing Sunscreen For a whole year to see what kills me first #COVID19
https://t.co/xhVwtpBqTy",['COVID19'],Twitter for Android,False
365,punam nanda,Port Blair,A proud Islander who aspires to see India as the most progressed nation in the world. Proud to be an Indian. Proud to be Port Blarian.,2012-06-24 16:44:42,337,356,3307,False,2020-07-25 12:15:21,"Since #Andaman tourism isn’t opening &amp; there’s no income, I asked police to tell a crime that I could commit &amp; be j… https://t.co/nmAKb4i6dw",['Andaman'],Twitter for iPhone,False
366,Global Policy,"Durham University, School of Government and International Affairs",We are the Global Policy Journal and Research Institute. We provide state of the art expertise on transnational policy making. RTs are not endorsements.,2010-03-26 17:10:16,11354,3846,2637,False,2020-07-25 12:15:14,Open Access GP Essay - COVID-19 Mobile Phone Apps Fail the Most Vulnerable #COVID19 #Tracing #Pandemic #Tech… https://t.co/sC7eFUOg89,"['COVID19', 'Tracing', 'Pandemic', 'Tech']",Hootsuite Inc.,False
367,ᴍɪᴄʜᴀᴇʟ ᴊ ꜱᴍɪᴛʜ - ᴘᴀɴɪᴄ ᴅɪꜱᴏʀᴅᴇʀ 411,Florida,"Environmental Protection & Sustainability: reuse, reduce, recycle, upcycle. Support local farms. If you're not part of the solution, you're part of the problem.",2010-07-08 19:11:10,244514,256510,10140,False,2020-07-25 12:15:14,If only Trump cared as much about protecting adults and school children during the pandemic as he does about protec… https://t.co/uvxrglsE4z,,Twitter Web App,False
368,Combative Firebrand,"North Shore, Boston ","Journalist, Broadcaster, Policy Wonk, Educator, Psychometrist, Unionist #CivilRights #FreeTibet #BLM Descendant of Founders of Cambridge, Hartford, & Dover, NH",2011-12-07 23:04:12,2729,4999,120801,False,2020-07-25 12:15:14,"@ggo0megaFAN @NikolovScience No, it is still a thing. It is distinct from #Covid_19 #COVID19","['Covid_19', 'COVID19']",Twitter for iPhone,False
